BluStu,Edit,Fort Wayne,IN,USA,Owner or previous owner,20 Apr 2016,Pacific Time,7:00 PM,Online,25 Jan 2018,,,,,,Deep Blue Metallic,18 inch Aero,None,Mar 2018 - May 2018,,,RWD,Cream,PUP,SR,"Standard range, non-black interior",31 Jan 2018,,,,.Deferring,,,
BluTundra,Edit,Santa Barbara,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,10:30 AM,In-Store,7 Dec 2017,7 Dec 2017,,,,,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,,,,,,,,,31 Jan 2018,,,9 Jan 2018,Delivered,,,
bm4343,Edit ,San Francisco,CA,USA,Non-owner,31 Mar 2016,Pacific Time,9:15 AM,In-Store,28 Feb 2018,28 Feb 2018,102xx,10255,2 Apr 2018,7 Apr 2018,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,4 Apr 2018,,,7 Apr 2018,Delivered,38 days,33 days,5 days
Bmchew,Edit ,Roseville ,CA,USA,Non-owner,31 Mar 2016,Pacific Time,1:00 PM,In-Store,10 Apr 2018,12 Apr 2018,,,,,Pearl White Multi-Coat,18 inch Aero,Enhanced Autopilot,Jan 2018 - Mar 2018,Mar 2018 - May 2018,Mid 2018,RWD,Black,PUP,LR,,12 Apr 2018,,,,Configured,,,
bmemoret,Edit ,,HI,USA,Non-owner,31 Mar 2016,Pacific Time,8:00 PM,Online,,,,,,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,Late 2018,Late 2018,RWD,Cream,PUP,LR,,23 Feb 2018,,,, Not yet invited,,,
bmrobinson,Edit ,Cleveland,OH,USA,Non-owner,31 Mar 2016,Eastern Time,10:00 PM,Online,6 Apr 2018,7 Apr 2018,,,,,Solid Black,18 inch Aero,None,Apr 2018 - Jun 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,7 Apr 2018,,,,Configured,,,
BMW2D,Edit,,NV,USA,Owner or previous owner,31 Mar 2016,Pacific Time,,Online,,18 Jan 2018,780X,7805,27 Feb 2018,,,,,,,,,,,,,27 Feb 2018,,,20 Feb 2018,Delivered,,40 days,
BN135,Edit ,,DE,USA,Non-owner,31 Mar 2016,Eastern Time,1:00 AM,Online,,,,,,,,19 inch Sport,None,May 2018 - Jul 2018,Early 2019,Late 2018,,,,,,11 Apr 2018,,,, Not yet invited,,,
bnsfengineer,Edit,,CA,USA,Owner or previous owner,3 Apr 2016,Pacific Time,,Online,25 Jan 2018,,,,,,,,,,,,,,,,,31 Jan 2018,,,,.Deferring,,,
boba0420,Edit ,San Jose,CA,USA,Non-owner,31 Mar 2016,Eastern Time,10:00 PM,Online,10 Apr 2018,10 Apr 2018,,,,,Deep Blue Metallic,18 inch Aero,None,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,10 Apr 2018,,,,Configured,,,
bobafetts,Edit ,Riverside County,CA,USA,Non-owner,31 Mar 2016,Pacific Time,8:00 PM,Online,,,,,,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,,,,,PUP,LR,,6 Apr 2018,,,, Not yet invited,,,
BobBarker2001,Edit ,North Andover,MA,USA,Non-owner,31 Mar 2016,Eastern Time,10:07 AM,In-Store,22 Feb 2018,22 Feb 2018,10591,10591,2 Apr 2018,,Pearl White Multi-Coat,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,2 Apr 2018,,,,Configured,,39 days,
Bobbubba,Edit ,Towson,MD,USA,Non-owner,31 Mar 2016,Eastern Time,11:00 PM,Online,13 Apr 2018,13 Apr 2018,,,,,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,May 2018 - Jul 2018,Early 2019,Late 2018,RWD,Black,PUP,LR,,13 Apr 2018,,,,Configured,,,
bobby-joe,Edit ,Austin,TX,USA,Non-owner,31 Mar 2016,Central Time,11:00 AM,In-Store,24 Mar 2018,28 Mar 2018,1553X,15535,2 Apr 2018,,Deep Blue Metallic,19 inch Sport,None,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,2 Apr 2018,,,,Configured,,5 days,
bobbyho,Edit ,Fremont,CA,USA,Non-owner,31 Mar 2016,Pacific Time,9:00 AM,In-Store,22 Feb 2018,22 Feb 2018,126xx,12655,26 Mar 2018,29 Mar 2018,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,,,,,,,,,27 Mar 2018,,,29 Mar 2018,Delivered,35 days,32 days,3 days
bobbyho,Edit ,Bartlett,IL,USA,Non-owner,1 Apr 2016,Pacific Time,6:00 AM,Online,,,,,,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,May 2018 - Jul 2018,Early 2019,Late 2018,RWD,Black,PUP,LR,,3 Apr 2018,,,, Not yet invited,,,
BobH,Edit ,Palo Alto,CA,USA,Non-owner,31 Mar 2016,Pacific Time,5:00 PM,In-Store,10 Apr 2018,11 Apr 2018,,,,,Silver Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,,LR,,11 Apr 2018,,,,Configured,,,
BobS,Edit,Dublin,CA,USA,Non-owner,31 Mar 2016,Pacific Time,7:30 PM,Online,,,,,,,Deep Blue Metallic,18 inch Aero,Full Self-Driving,,,,,Black,PUP,LR,,31 Jan 2018,,,, Not yet invited,,,
bobsagetisgod69,Edit ,Orange County,CA,USA,Non-owner,31 Mar 2016,Pacific Time,10:00 AM,In-Store,22 Feb 2018,22 Feb 2018,111xx,11155,12 Mar 2018,20 Mar 2018,Deep Blue Metallic,19 inch Sport,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,,RWD,Black,PUP,LR,,18 Mar 2018,,,20 Mar 2018,Delivered,26 days,18 days,8 days
BobSlydel,Edit ,Ventura,CA,USA,Non-owner,31 Mar 2016,Pacific Time,9:30 AM,In-Store,22 Feb 2018,24 Feb 2018,10208,10208,7 Apr 2018,,Midnight Silver Metallic,18 inch Aero,None,,,,RWD,Black,PUP,LR,,8 Apr 2018,,,,Configured,,42 days,
BobV,Edit ,Ocala,FL,USA,Non-owner,1 Apr 2016,Pacific Time,8:00 PM,Online,,,,,,,,,,,,,,,,,,13 Mar 2018,,,, Not yet invited,,,
boegeman,Edit,Dallas,TX,USA,Non-owner,13 Aug 2016,Pacific Time,1:00 PM,Online,,,,,,,Deep Blue Metallic,18 inch Aero,None,Late 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,31 Jan 2018,,,, Not yet invited,,,
Boildown,Edit,Raleigh,NC,USA,Non-owner,31 Mar 2016,Pacific Time,7:28 AM,In-Store,,,,,,,,,,,,,,,,,30th-ish in line,31 Jan 2018,,,, Not yet invited,,,
Boiler279,Edit ,Oak Brook,IL,USA,Non-owner,31 Mar 2016,Central Time,6:00 PM,In-Store,10 Apr 2018,10 Apr 2018,,,,,Midnight Silver Metallic,19 inch Sport,None,Apr 2018 - Jun 2018,Late 2018,Mid 2018,RWD,Black,PUP,LR,,11 Apr 2018,,,,Configured,,,
boiler81,Edit ,Manson,WA,USA,Non-owner,31 Mar 2016,Pacific Time,9:36 AM,In-Store,22 Feb 2018,,,,,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,AWD,White,PUP,LR,AWD & white interior,22 Feb 2018,,,,.Deferring,,,
BoiseBasque,Edit ,Boise,ID,USA,Non-owner,4 Mar 2018,Pacific Time,4:30 PM,Online,,,,,,,,,,,,,,,,,,22 Mar 2018,,,, Not yet invited,,,
Bokonon,Edit ,Newton,MA,USA,Non-owner,31 Mar 2016,Eastern Time,11:30 AM,In-Store,6 Apr 2018,,,,,,Deep Blue Metallic,18 inch Aero,None,Mar 2018 - May 2018,Late 2018,Late 2018,AWD,Black,PUP,LR,,6 Apr 2018,,,,.Deferring,,,
boldsharpe,Edit,,WI,USA,Owner or previous owner,31 Mar 2016,Pacific Time,,Online,4 Jan 2018,,,,,,,,,,,,,,,,,31 Jan 2018,,,,.Deferring,,,
boleski,Edit ,King of Prussia,PA,USA,Non-owner,31 Mar 2016,Pacific Time,7:28 AM,In-Store,22 Mar 2018,23 Mar 2018,,,,,Solid Black,19 inch Sport,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,23 Mar 2018,,,,Configured,,,
bombero1394,Edit ,Orlando,FL,USA,Non-owner,1 Apr 2016,Pacific Time,6:00 PM,Online,,,,,,,Deep Blue Metallic,18 inch Aero,Full Self-Driving,,,,RWD,Black,PUP,LR,,4 Feb 2018,,,, Not yet invited,,,
bombstar,Edit ,Houston,TX,USA,Non-owner,1 Apr 2016,Central Time,10:00 PM,Online,,,,,,,Pearl White Multi-Coat,,,May 2018 - Jul 2018,Early 2019,Late 2018,,White,PUP,LR,,1 Apr 2018,,,, Not yet invited,,,
bonnie,Edit,Columbia River Gorge,OR,USA,Owner or previous owner,31 Mar 2016,Pacific Time,8:00 PM,In-Store,21 Nov 2017,23 Nov 2017,,,,,,,,,,,,,,,,31 Jan 2018,,,26 Dec 2017,Delivered,,,
bonytony21,Edit ,Bellevue,WA,USA,Non-owner,31 Mar 2016,Pacific Time,3:19 PM,In-Store,6 Apr 2018,6 Apr 2018,,,,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,8 Apr 2018,,,,Configured,,,
boodasmurph,Edit,Gaithersburg,MD,USA,Non-owner,31 Mar 2016,Pacific Time,8:00 PM,Online,,,,,,,Midnight Silver Metallic,18 inch Aero,None,,,,,,,,,31 Jan 2018,,,, Not yet invited,,,
boominternet,Edit,Los Angeles,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,,In-Store,21 Nov 2017,,,,,,Pearl White Multi-Coat,,,,,,,,,,,31 Jan 2018,,,,.Deferring,,,
boop,Edit ,St George,UT,USA,Non-owner,31 Mar 2016,Mountain Time,8:35 PM,Online,6 Apr 2018,,,,,,,,,,,,,,,,,7 Apr 2018,,,,.Deferring,,,
Boourns,Edit ,Dallas,TX,USA,Owner or previous owner,31 Mar 2016,Pacific Time,7:00 PM,In-Store,4 Feb 2018,11 Feb 2018,73xx,7355,2 Mar 2018,15 Mar 2018,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,,,,,,,,,8 Mar 2018,,,15 Mar 2018,Delivered,32 days,19 days,13 days
borkencode,Edit ,Chicago,IL,USA,Non-owner,31 Mar 2016,Pacific Time,,In-Store,23 Mar 2018,,,,,,,,,Mar 2018 - May 2018,Late 2018,Late 2018,,,,,,23 Mar 2018,,,,.Deferring,,,
bornready,Edit ,,CA,USA,Non-owner,31 Mar 2016,Pacific Time,3:30 PM,In-Store,10 Apr 2018,10 Apr 2018,,,,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,10 Apr 2018,,,,Configured,,,
BOSMike,Edit ,"Boston, MA",MA,USA,Non-owner,21 Dec 2016,Eastern Time,8:30 PM,Online,,,,,,,,,,Aug 2018 - Oct 2018,Early 2019,Late 2018,,,,,,25 Mar 2018,,,, Not yet invited,,,
bosshogg,Edit ,Redwood City,CA,USA,Non-owner,31 Mar 2016,Pacific Time,8:00 PM,Online,,,,,,,,,,,,,,,,,,23 Mar 2018,,,, Not yet invited,,,
boudreau1 (2),Edit ,Gatineau,QC,Canada,Non-owner,1 Apr 2016,Eastern Time,9:00 AM,Online,,,,,,,,,,Mid 2018,Early 2019,Mid 2018,,,,,waiting for all wheel drive,31 Mar 2018,,,, Not yet invited,,,
boudreau1 (see col AC),Edit ,Gatineau,QC,Canada,Non-owner,31 Mar 2016,Pacific Time,9:30 PM,Online,27 Mar 2018,,,,,,Deep Blue Metallic,18 inch Aero,None,Apr 2018 - Jun 2018,Early 2019,Mid 2018,AWD,Black,Standard,LR,waiting for all wheel drive,31 Mar 2018,"Configuration date was removed because you've indicated that you want the AWD or SR or the Performance version. If you are waiting for the AWD or SR or the Performance, there is nothing you need to do now but remember to update the configuration date in the form when you configure the AWD or SR or the Performance version. However, if you have actually configured the RWD LR version, then deselect AWD or SR or Performance in the form.  Click 'Edit' next to your username to make changes. Thanks.",,,.Deferring,,,
Boulter,Edit ,,MA,USA,Non-owner,31 Mar 2016,Eastern Time,9:30 PM,Online,,,,,,,,,,Apr 2018 - Jun 2018,Late 2018,Late 2018,,,,,,26 Mar 2018,,,, Not yet invited,,,
BP3,Edit ,Los Angeles,CA,USA,Non-owner,31 Mar 2016,Pacific Time,10:30 AM,In-Store,28 Feb 2018,5 Mar 2018,,,,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,19 Mar 2018,,,7 Apr 2018,Delivered,,,
Bpiddy,Edit ,La Crescent,MN,USA,Non-owner,5 Apr 2016,Central Time,10:00 AM,Online,,,,,,,,,,Jul 2018 - Sep 2018,Early 2019,Late 2018,,Black,,LR,,13 Apr 2018,,,, Not yet invited,,,
bpjod,Edit ,Wetaskiwin,AB,Canada,Non-owner,9 Aug 2017,Pacific Time,,Online,,,,,,,,,,,,,,,,,,21 Feb 2018,,,, Not yet invited,,,
bradbissell,Edit ,Boston,MA,USA,Non-owner,1 Apr 2016,Pacific Time,4:34 AM,Online,,,,,,,,,,,,,,,,,,27 Feb 2018,,,, Not yet invited,,,
Bradleybang,Edit,Oakland,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,2:00 PM,In-Store,21 Nov 2017,22 Nov 2017,16xx,1655,5 Dec 2017,21 Dec 2017,Midnight Silver Metallic,19 inch Sport,Full Self-Driving,,,,,,,,,31 Jan 2018,,,21 Dec 2017,Delivered,29 days,13 days,16 days
Bradleybang (2),Edit,Emeryville,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,,In-Store,21 Nov 2017,,,,,,,,,,,,AWD,,,,2nd reservation going to wait for AWD,31 Jan 2018,,,,.Deferring,,,
bradwilson,Edit,Seattle,WA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,,Online,4 Jan 2018,4 Jan 2018,3295,3295,8 Jan 2018,16 Jan 2018,Midnight Silver Metallic,19 inch Sport,None,,,,RWD,Black,PUP,LR,,31 Jan 2018,,,16 Jan 2018,Delivered,12 days,4 days,8 days
Brady,Edit ,West Orange,NJ,USA,Non-owner,31 Mar 2016,Eastern Time,2:30 PM,In-Store,10 Apr 2018,,,,,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,,,RWD,Black,PUP,LR,,10 Apr 2018,,,,.Deferring,,,
Brady31,Edit ,Bay Area,CA,USA,Non-owner,31 Mar 2016,Pacific Time,10:30 AM,In-Store,13 Mar 2018,19 Mar 2018,120XX,12055,27 Mar 2018,6 Apr 2018,Silver Metallic,19 inch Sport,None,,,,RWD,Black,Standard,LR,,9 Apr 2018,,,6 Apr 2018,Delivered,18 days,8 days,10 days
brainded,Edit ,Phoenix,AZ,USA,Non-owner,31 Mar 2016,Pacific Time,9:50 AM,In-Store,28 Feb 2018,,,,,,,,,Mar 2018 - May 2018,Late 2018,Late 2018,,,,,SR + White Interior,5 Mar 2018,,,,.Deferring,,,
Brandon,Edit ,Toronto,ON,Canada,Non-owner,31 Mar 2016,Pacific Time,10:00 AM,In-Store,,,,,,,,,,,,,,,,,,23 Feb 2018,,,, Not yet invited,,,
brandon.j.apperson,Edit ,Chandler,AZ,USA,Non-owner,31 Mar 2016,Pacific Time,10:14 AM,In-Store,22 Feb 2018,22 Feb 2018,157XX,15755,10 Apr 2018,,Pearl White Multi-Coat,19 inch Sport,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,10 Apr 2018,,,,Configured,,47 days,
Brawnanvil,Edit ,Peachtree City,GA,USA,Non-owner,31 Mar 2016,Eastern Time,11:45 AM,In-Store,6 Apr 2018,6 Apr 2018,,,,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,7 Apr 2018,,,,Configured,,,
BreakneckWalrus,Edit,Jacksonville,FL,USA,Owner or previous owner,4 Apr 2016,Pacific Time,1:00 PM,Online,24 Jan 2018,24 Jan 2018,,,,,,,,,,,,,,,,31 Jan 2018,,,26 Feb 2018,Delivered,,,
brentopolis,Edit ,Los Angeles,CA,USA,Non-owner,31 Mar 2016,Pacific Time,3:30 PM,In-Store,22 Mar 2018,24 Mar 2018,,,,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,27 Mar 2018,,,,Configured,,,
Brentt,Edit ,Tulsa,OK,USA,Non-owner,31 Mar 2016,Central Time,8:32 PM,Online,6 Apr 2018,6 Apr 2018,176XX,17655,7 Apr 2018,4 May 2018,Midnight Silver Metallic,19 inch Sport,Enhanced Autopilot,Apr 2018 - Jun 2018,,,RWD,Black,PUP,LR,,12 Apr 2018,,,,Del scheduled,28 days,1 days,27 days
Brett,Edit ,Brentwood,CA,USA,Non-owner,31 Mar 2016,Pacific Time,7:30 PM,Online,,,,,,,Red Multi-Coat,19 inch Sport,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,23 Feb 2018,,,, Not yet invited,,,
bretth,Edit ,Newport Beach,CA,USA,Non-owner,31 Mar 2016,Pacific Time,5:30 PM,In-Store,10 Apr 2018,,,,,,Deep Blue Metallic,19 inch Sport,None,,,,RWD,Black,PUP,LR,,12 Apr 2018,,,,.Deferring,,,
brew (2) (see col AC),Edit ,,MO,USA,Non-owner,31 Mar 2016,Pacific Time,9:15 AM,In-Store,,22 Feb 2018,,,,,,,,,,,,,,,Dual Motor,20 Mar 2018,Reservation date was autocorrected from 31 Mar 2018 to 31 Mar 2016.  Click 'Edit' next to your username to make changes. Thanks.,,27 Mar 2018,Delivered,,,
brew (see col AC),Edit ,,MO,USA,Non-owner,31 Mar 2016,Pacific Time,9:15 AM,In-Store,22 Feb 2018,22 Feb 2018,68xx,6855,15 Mar 2018,21 Mar 2018,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,,Early 2018,Mid 2018,,,PUP,LR,Dual Motor/more options,20 Mar 2018,Reservation date was autocorrected from 31 Mar 2018 to 31 Mar 2016.  Click 'Edit' next to your username to make changes. Thanks.,,21 Mar 2018,Delivered,27 days,21 days,6 days
brian,Edit ,Los Angeles,CA,USA,Non-owner,31 Mar 2016,Pacific Time,6:00 PM,Online,22 Mar 2018,22 Mar 2018,,,,,Solid Black,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,Late 2018,Mid 2018,RWD,Black,PUP,LR,,22 Mar 2018,,,,Configured,,,
Brian,Edit ,"Bellevue, WA",WA,USA,Non-owner,31 Mar 2016,Pacific Time,10:30 AM,In-Store,28 Feb 2018,28 Feb 2018,145XX,14555,7 Apr 2018,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Mid 2018,RWD,Black,Standard,LR,,9 Apr 2018,,,,Configured,,38 days,
brian (2),Edit ,Los Angeles,CA,USA,Non-owner,31 Mar 2016,Pacific Time,7:00 PM,Online,,,,,,,,,,,,,,,,,,22 Mar 2018,,,, Not yet invited,,,
Brian B,Edit ,Huntsville,AL,USA,Non-owner,31 Mar 2016,Eastern Time,11:00 AM,In-Store,22 Mar 2018,22 Mar 2018,129XX,12955,31 Mar 2018,13 Apr 2018,Silver Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,13 Apr 2018,,,13 Apr 2018,Delivered,22 days,9 days,13 days
Brian S,Edit ,Portland,OR,USA,Non-owner,31 Mar 2016,Pacific Time,11:00 AM,In-Store,22 Mar 2018,22 Mar 2018,,,,,Midnight Silver Metallic,18 inch Aero,None,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,22 Mar 2018,,,,Configured,,,
Brian1337,Edit ,Bay Area,CA,USA,Non-owner,31 Mar 2016,Pacific Time,11:15 AM,In-Store,6 Apr 2018,6 Apr 2018,,,,,Deep Blue Metallic,18 inch Aero,None,Mar 2018 - May 2018,Late 2018,Mid 2018,RWD,Black,PUP,LR,,7 Apr 2018,,,,Configured,,,
brianbuquoi,Edit ,Baton Rouge,LA,USA,Non-owner,31 Mar 2016,Central Time,9:30 PM,Online,,,,,,,,,,Apr 2018 - Jun 2018,Late 2018,Late 2018,,,,,,11 Apr 2018,,,, Not yet invited,,,
brianhill33,Edit ,Guilford,CT,USA,Non-owner,31 Mar 2016,Eastern Time,12:30 PM,In-Store,11 Apr 2018,,,,,,,,,,,,,,,,,12 Apr 2018,,,,.Deferring,,,
brianhill33 (2),Edit ,Guilford,CT,USA,Non-owner,31 Mar 2016,Eastern Time,12:30 PM,In-Store,10 Apr 2018,,,,,,,,,,,,,,,,,12 Apr 2018,,,,.Deferring,,,
BriansTesla,Edit,,WA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,,In-Store,4 Jan 2018,6 Jan 2018,,,,22 Jan 2018,,,,,,,,,,,,31 Jan 2018,,,22 Jan 2018,Delivered,16 days,,
BrickHouse,Edit,,CA,USA,Non-owner,31 Mar 2016,Pacific Time,2:00 PM,In-Store,,,,,,,,,,,,,RWD,,,SR,,31 Jan 2018,,,, Not yet invited,,,
BriHoff33,Edit ,Los Angeles,CA,USA,Non-owner,10 Aug 2017,Pacific Time,1:30 PM,Online,,,,,,,Solid Black,19 inch Sport,Full Self-Driving,Late 2018,Early 2019,Late 2018,AWD,,PUP,LR,No invite yet. Not sure on interior color.,21 Mar 2018,,,, Not yet invited,,,
brimister,Edit ,Lynnwood,WA,USA,Non-owner,31 Mar 2016,Pacific Time,8:30 PM,Online,,,,,,,,,,,,,,,,,,7 Mar 2018,,,, Not yet invited,,,
Briney,Edit ,"Houston, TX",TX,USA,Non-owner,28 Jan 2017,Pacific Time,10:00 AM,Online,,,,,,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,Jul 2018 - Sep 2018,,,RWD,,,LR,,24 Mar 2018,,,, Not yet invited,,,
brochben,Edit ,Westchester,NY,USA,Non-owner,31 Mar 2016,Eastern Time,11:00 PM,Online,,,,,,,,18 inch Aero,Full Self-Driving,Apr 2018 - Jun 2018,Late 2018,Late 2018,,,,,,3 Apr 2018,,,, Not yet invited,,,
brodie,Edit ,Atlanta,GA,USA,Non-owner,31 Mar 2016,Pacific Time,9:00 PM,Online,,,,,,,Pearl White Multi-Coat,19 inch Sport,Enhanced Autopilot,Apr 2018 - Jun 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,6 Mar 2018,,,, Not yet invited,,,
Brokedoc,Edit,Long Island,NY,USA,Owner or previous owner,31 Mar 2016,Pacific Time,8:00 PM,Online,4 Jan 2018,,,,,,,,,,,,AWD,White,,SR,"Standard Battery, Dual Motor, white interior",31 Jan 2018,,,,.Deferring,,,
brtthomp,Edit ,,MN,USA,Non-owner,31 Mar 2016,Pacific Time,10:00 AM,In-Store,22 Mar 2018,22 Mar 2018,,,,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,23 Mar 2018,,,,Configured,,,
brualv,Edit ,Waterbury,CT,USA,Non-owner,31 Mar 2016,Pacific Time,7:05 AM,In-Store,22 Feb 2018,22 Feb 2018,,,,,Pearl White Multi-Coat,18 inch Aero,None,Mar 2018 - May 2018,,,RWD,Black,,LR,,27 Feb 2018,,,27 Mar 2018,Delivered,,,
bruin1996,Edit,SoCal,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,,In-Store,21 Nov 2017,,,,,,,,,,,,Performance,,,,,31 Jan 2018,,,,.Deferring,,,
bruinfan,Edit ,Sacramento,CA,USA,Owner or previous owner,16 Dec 2016,Pacific Time,,Online,24 Jan 2018,24 Jan 2018,53xx,5355,4 Feb 2018,9 Feb 2018,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,7 Feb 2018,,,9 Feb 2018,Delivered,16 days,11 days,5 days
bruno7,Edit ,Buena Park,CA,USA,Non-owner,31 Mar 2016,Pacific Time,9:30 AM,In-Store,22 Feb 2018,22 Feb 2018,94xx,9455,15 Mar 2018,25 Mar 2018,Midnight Silver Metallic,19 inch Sport,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,17 Mar 2018,,,25 Mar 2018,Delivered,31 days,21 days,10 days
bruno7 (2),Edit ,Buena Park,CA,USA,Non-owner,31 Mar 2016,Pacific Time,9:30 AM,In-Store,22 Feb 2018,,,,,,,,,Mar 2018 - May 2018,Late 2018,Late 2018,,,,,,17 Mar 2018,,,,.Deferring,,,
bryan.whitton,Edit ,San Jose,CA,USA,Non-owner,31 Mar 2016,Pacific Time,10:30 AM,In-Store,22 Mar 2018,,,,,,Deep Blue Metallic,18 inch Aero,None,,,,AWD,Black,Standard,LR,Waiting for AWD,6 Apr 2018,,,,.Deferring,,,
bryan.whitton (2) (see col AC),Edit ,San Jose,CA,USA,Non-owner,31 Mar 2016,Pacific Time,10:30 AM,In-Store,22 Mar 2018,,,,,,Pearl White Multi-Coat,18 inch Aero,None,,,,,Black,Standard,SR,,6 Apr 2018,Reservation date was autocorrected from 16 Mar 2016 to 31 Mar 2016 because it can't be before 31 March 2016 unless Employee is selected.  Click 'Edit' next to your username to make changes. Thanks.,,,.Deferring,,,
bscottroberts,Edit ,"Raleigh, NC",NC,USA,Non-owner,1 Apr 2016,Pacific Time,7:35 AM,Online,,,,,,,Pearl White Multi-Coat,19 inch Sport,None,May 2018 - Jul 2018,Early 2019,Late 2018,RWD,Black,PUP,LR,,14 Mar 2018,,,, Not yet invited,,,
bsegel,Edit ,San Diego area,CA,USA,Non-owner,31 Mar 2016,Pacific Time,7:30 PM,Online,28 Feb 2018,29 Mar 2018,,,,,Deep Blue Metallic,19 inch Sport,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,29 Mar 2018,,,,Configured,,,
bsf29,Edit ,Durham,NC,USA,Owner or previous owner,19 Feb 2018,Eastern Time,6:37 PM,Online,6 Apr 2018,,,,,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,6 Apr 2018,,,,.Deferring,,,
bsk4life,Edit ,Acworth,GA,USA,Non-owner,31 Mar 2016,Eastern Time,11:04 AM,In-Store,22 Mar 2018,29 Mar 2018,157xx,15755,3 Apr 2018,14 Apr 2018,Pearl White Multi-Coat,19 inch Sport,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,9 Apr 2018,,,14 Apr 2018,Delivered,16 days,5 days,11 days
BSRNM3,Edit ,,IL,USA,Owner or previous owner,20 Feb 2018,Central Time,10:30 PM,Online,6 Apr 2018,6 Apr 2018,,,,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,Standard,LR,,6 Apr 2018,,,,Configured,,,
bst,Edit ,San Diego,CA,USA,Non-owner,31 Mar 2016,Pacific Time,11:00 AM,In-Store,22 Feb 2018,22 Feb 2018,75xx,7555,20 Mar 2018,29 Mar 2018,Pearl White Multi-Coat,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,28 Mar 2018,,,29 Mar 2018,Delivered,35 days,26 days,9 days
